lat,lon,mcc,mnc,lac,cellid,averageSignalStrength,range,samples,changeable,radio,rnc,cid,tac,sid,nid,bid
30.577011108398,-96.286239624023,311,870,7732,77016634,,1000,1,1,LTE,,,7732,,,
30.578774,-96.293682,310,410,28952,137296557,,1375,1,1,LTE,,,28952,,,
30.579422,-96.293088,311,870,100,13634,,2400,1,1,LTE,,,100,,,
30.581130981445,-96.286239624023,310,260,53523,60145,,1000,1,1,GSM,,,,,,
30.581130981445,-96.284866333008,310,4622,100,14833,,1000,1,1,CDMA,,,,4622,100,14833
30.581130981445,-96.284866333008,310,4622,100,12771,,1000,1,1,CDMA,,,,4622,100,12771
30.581131,-96.29448,310,4622,4,14835,,1000,1,1,CDMA,,,,4622,4,14835
30.581131,-96.285553,310,4622,4,14834,,1000,1,1,CDMA,,,,4622,4,14834
30.581314,-96.28624,310,260,53523,99871473,,1000,1,1,UMTS,,,,,,
30.582005,-96.293327,310,410,28952,137296558,,1000,1,1,LTE,,,28952,,,
30.582092,-96.28624,310,260,53008,35052,,1000,1,1,GSM,,,,,,
30.582103,-96.28624,310,260,53523,99831473,,1000,1,1,UMTS,,,,,,
30.582504,-96.286926,310,410,53504,98626292,,1000,1,1,UMTS,,,,,,
30.582504272461,-96.293106079102,311,870,7732,77016635,,1000,1,1,LTE,,,7732,,,
30.582504272461,-96.288986206055,311,870,7732,75685379,,1000,1,1,LTE,,,7732,,,
30.582504272461,-96.286239624023,310,410,53008,35162,,1000,1,1,GSM,,,,,,
30.582504272461,-96.284866333008,310,260,3497,30266,,1000,1,1,CDMA,,,,260,3497,30266
30.582676,-96.285149,311,480,31021,31700758,,1000,1,1,LTE,,,31021,,,
30.583649,-96.292501,310,410,53008,35052,,1908,1,1,GSM,,,,,,
30.584171,-96.293391,310,410,28952,137219594,,1362,1,1,LTE,,,28952,,,
30.585250854492,-96.288986206055,310,410,53008,60148,,1000,1,1,CDMA,,,,410,53008,60148
